,index,address/city,address/community,address/neighborhood,address/state,address/streetAddress,address/subdivision,address/zipcode,bathrooms,bedrooms,currency,description,latitude,livingArea,longitude,price,url,yearBuilt,zestmate,zestmate_rent,monthly_cost,monthly_cash_flow,yearly_return,school,school_sum
268,368,Katy,,,TX,3010 Winding Shore Ln,,77450,6.0,5.0,USD,"Elegant Custom built home in desirable Cinco Ranch South Lake gated neighborhood near Beach Club, lakes and tennis courts with private pool/spa! 5/6 bedrooms with 5 full baths and 1 half bath (pool bath). Beautiful curb appeal and mature landscaping welcome you to soaring ceilings, extensive crown molding, updated light fixtures, wood floors, neutral decor. 2 bedrooms downstairs with 2 full bathrooms, both formal living, and dining rooms, plus a family room with gas log fireplace, breakfast room and large kitchen with granite counters, Bosch dishwasher and electric 5 burner cooktop, GE profile double ovens. 4 bedrooms upstairs with 3 bathrooms, game room with built-in entertainment center, extra climate-controlled room for a workout or craft area. Built-in bookcase upstairs on landing and a room that is designed for wine storage. Pool and spa, two covered patios, lots of decking for entertaining, 2 car garage with storage, and 2 car porte-cochere. Low taxes NO FLooding",29.74064445495605,4613.0,-95.76517486572266,630000,https://www.zillow.com/homedetails/3010-Winding-Shore-Ln-Katy-TX-77450/27546516_zpid/,1991.0,,,,,,,
269,369,Brookshire,,,TX,30410 Night Heron Ln,,77423,2.0,3.0,USD,"This Perry home offers extended entry with 11-foot coffered ceiling. Library with French doors. Kitchen features island and walk-in pantry. Open family room with ceramic tile floor features a wall of windows. Master suite features spacious bedroom and master bath that includes a garden tub, separate glass-enclosed shower and a large walk-in closet. Secondary bedrooms feature walk-in closets. Custom wood shutters. Sprinkler system.  Covered backyard patio. Mud room just off the two-car garage.  The home has it and this master planned community offers so much more, lazy river, walking trails, swimming pools and etc!",29.761402130126953,2019.0,-95.89442443847656,270000,https://www.zillow.com/homedetails/30410-Night-Heron-Ln-Brookshire-TX-77423/245577840_zpid/,2017.0,,,,,,,
270,370,Richmond,,,TX,24631 Bardona Way,,77406,4.0,4.0,USD,"PERRY HOMES NEW CONSTRUCTION! Home office with French doors set at entry with 12-foot ceiling. Game room with French doors off extended entry. Family room with wall of windows opens to kitchen and dining area. Kitchen features walk-in pantry and generous island with built-in seating space. Primary suite includes bedroom with wall of windows. Double doors lead to primary bath with dual vanities, garden tub, separate glass-enclosed shower and oversized walk-in closet. A guest suite with private bath adds to this four-bedroom home. Extended covered backyard patio. Two-car garage.",29.69467544555664,2737.0,-95.80178833007812,439900,https://www.zillow.com/homedetails/24631-Bardona-Way-Richmond-TX-77406/2076686447_zpid/,2021.0,,,,,,,
271,371,Katy,,,TX,5003 Redleaf Forest Ln,,77494,3.0,4.0,USD,"Spacious 4 bedroom home in a wonderful location w/in Cinco Ranch West at Seven Meadows! Open concept kitchen, bkfst rm & den w/ large eat-in island, granite counters w/ an amazing amount of cabinet space! Open concept floor plan with high ceilings, accented stone fireplace w/ decorator accent stone tile & wall of windows for plenty of light! Engineered hard-wood or tile down. Private office with doors near front door & an elegant dining is large enough to accommodate a 2nd office if needed. Mstr bdrm w/ high ceilings, lrg walk-in closet, double sinks, tub & sep shower w/ accent tile. Lrg bdrms upstairs, game rm w/ privacy wall for a sound barrier to the activity below.  4 side brick exterior, sprinkler system, alarm system, window coverings, covered patios in  front and back W/ LARGE backyard! Close to LaCentera, grocery stores, with easy access to major roads. Please ask for a list of recent updated systems that have been made to the home. Refrigerator, washer and dryer included.",29.72382926940918,2677.0,-95.80261993408205,315000,https://www.zillow.com/homedetails/5003-Redleaf-Forest-Ln-Katy-TX-77494/72050042_zpid/,2006.0,,,,,,,
272,372,Katy,,,TX,27734 Bandera Glen Ln,,77494,4.0,5.0,USD,"Don't miss this unique opportunity in highly acclaimed Cinco Ranch NW. An elegant Village Builders home, 5 bed, 3/1 bath,  spacious open floor plan w tons of upgrades. breathtaking two-story entrance,hardwood floors throughout in study, dining, and living area;  The Gourmet Kitchen features high-end Granite countertops, large basin sink, backsplash, stainless steel appliances with double ovens, and upgraded cabinets. Master bedroom downstairs with spacious master bathroom featuring w sitting area, His & Her vanities,  Whirlpool Tub & separate shower, Upstairs has a large gamer area and media room.  Spacious backyard w a huge outdoor extended covered patio. This is truly a must-see. Room sizes are estimates. Please verify independently.",29.73714828491211,3859.0,-95.85031127929688,419900,https://www.zillow.com/homedetails/27734-Bandera-Glen-Ln-Katy-TX-77494/119898527_zpid/,2013.0,,,,,,,
273,373,Fulshear,,,TX,6546 Arroyo Springs Ln,,77441,3.0,4.0,USD,"Lovely One Story with 3 full baths located in a huge cul-de-sac lot features 4 bedroom & study with French door, Engineering wood floors in all bedrooms; Tile floors in study, breakfast, kitchen, bathrooms, and utility room; Large kitchen overlooks family room with gas log fireplace. Private master has dual vanities, whirlpool tub, separate shower, and walk in closet.",29.695497512817386,2777.0,-95.85787200927734,380000,https://www.zillow.com/homedetails/6546-Arroyo-Springs-Ln-Fulshear-TX-77441/112163631_zpid/,2011.0,,,,,,,
274,374,Katy,,,TX,25714 Oakton Springs Dr,,77494,4.0,5.0,USD,"Stunning Perry home on a quiet cul-de-sac street on a greenbelt w/a pool. Inside find a gorgeous 2-story rotunda entry w/2 sweeping staircases, tile & wood floors in living areas, & incredible natural light from scattered windows throughout. A step-up study is behind French doors. An elegant formal living room & formal dining room are ready to host your formal occasions. The family room w/gas fireplace & wall of windows is open to the gourmet island kitchen w/granite countertops & tile back-splash, furniture-style cabinetry, SS appliances, a butler's pantry, & walk-in pantry. 1st-floor owner's suite w/2 walk-in closets & spa-like bath w/dual sink vanity, garden tub, & separate shower. Upstairs find a huge game room, 4-spacious guest bedrooms each w/large closets & ensuite baths. A large covered patio sits pool-side & is perfect for summer birthday parties & BBQs. You will love what Cinco has to offer; swim & splash pads, golf, tennis, scenic trails, a fitness center & more. KISD!",29.70645523071289,5657.0,-95.824462890625,760000,https://www.zillow.com/homedetails/25714-Oakton-Springs-Dr-Katy-TX-77494/84748497_zpid/,2010.0,,,,,,,
275,375,Katy,,,TX,3538 Colorado Bend Dr,,77494,5.0,5.0,USD,"Gated section. The Adrian plan is a two-story home featuring 5 bedrooms; two located downstairs, 4.5 baths, and 2 car garage. Two beds down. The entry of the home boasts a beautiful foyer. The gourmet kitchen includes granite counter tops, stainless steel appliances, and breakfast nook overlooking the large family room. The downstairs master suite features an attractive master bath built with separate tub and shower and large walk-in closet. The upstairs game room is perfect for entertaining. Tamarron offers everything you are looking for in a family friendly community- resort pool, splashpad, fitness center, sports fields, lakes & walking trails all included and ready for you! Call us today for your own private tour!",29.739032745361328,3468.0,-95.8702621459961,484990,https://www.zillow.com/homedetails/3538-Colorado-Bend-Dr-Katy-TX-77494/2076697380_zpid/,2020.0,,,,,,,
276,376,Richmond,,,TX,24723 Tanoureen Dr,,77406,6.0,4.0,USD,"PERRY HOMES NEW CONSTRUCTION! Entry welcomes with 12-foot ceiling. Game room with French doors and 12-foot ceiling off extended entry. Kitchen and dining area open to spacious family room with wall of windows. Kitchen hosts inviting island with built-in seating space. Primary suite includes bedroom with 12-foot ceiling. Double doors lead to primary bath with dual vanities, garden tub, separate glass-enclosed shower and two walk-in closets. Abundant closet space and natural light throughout. Extended covered backyard patio. Mud room off three-car garage.",29.69492530822754,2493.0,-95.80396270751952,437900,https://www.zillow.com/homedetails/24723-Tanoureen-Dr-Richmond-TX-77406/2076698573_zpid/,2021.0,,,,,,,
277,377,Fulshear,,,TX,5827 Amherst Farms Ln,,77441,4.0,4.0,USD,"You will NOT want to wait to see this GORGEOUS, IMMACULATE home! Large corner lot & privacy of the back yard w/shade in the evening. Large back yard is pool-ready, w/covered patio, & plumbed for a gas grill. Kitchen is a cook's dream, w/stainless steel gas cooktop & oven, extended island prep space. Casual dining layout w/space for a large dining table, water softener, R.O. system. Master suite is a stunning retreat, plenty of room for large furniture, w/a luxurious tub, huge shower w/oil rubbed bronze fixtures, opulent walk-in closet and vanity area. Wired for glass break sensors and motion sensors in the Master suite. Family room & media room pre-wired for surround sound. Garage TV and flat screen in the upstairs bedroom can stay w/a reasonable offer. Walking distance to Randolph Elementary. Terminix termite system & Home Team pest control system throughout the home. Per Sellers, NEVER FLOODED. 2 HVAC coils replaced 2019, root barrier system in front & side yard, blower on fireplace.",29.70384788513184,3420.0,-95.85073852539062,430000,https://www.zillow.com/homedetails/5827-Amherst-Farms-Ln-Fulshear-TX-77441/118397607_zpid/,2012.0,,,,,,,
278,378,Fulshear,,,TX,"Sandpiper Plan, Bonterra at Cross Creek Ranch 45s",Bonterra at Cross Creek Ranch 45s,77441,2.0,2.0,USD,TBD,29.707317352294922,1531.0,-95.8755874633789,232990,https://www.zillow.com/community/bonterra-at-cross-creek-ranch-45s/2078461625_zpid/,2021.0,,,,,,,
279,379,Katy,,,TX,5418 Humboldt Park Ln,,77494,4.0,4.0,USD,"Beautiful home in sought after Cinco Ranch Southwest master planned community! This home offers 4 bedrooms, 3.5 baths, 2 car garage! This lovely home offers brick on all sides, huge front porch, covered patio & summer kitchen, formal dining, family room w/open floor plan to kitchen, breakfast bar, SS appliances, huge game room, media room, hardwood flooring throughout, tile in wet areas, carpet upstairs. KISD is one of the main reasons why people chose Cinco Ranch, unbelievable amenities (pools, walking trails, The Lake house Community center, tennis courts and parks), shopping, restaurants & nearby Freeways! Welcome home! This particular neighborhood is in a great location for convenience! Welcome home...",29.7123966217041,2952.0,-95.81184387207031,410000,https://www.zillow.com/homedetails/5418-Humboldt-Park-Ln-Katy-TX-77494/89632330_zpid/,2009.0,,,,,,,
280,380,Katy,,,TX,24907 Falling Water Estates Ln,,77494,7.0,5.0,USD,"Tucked away in the back of this lovely Cinco Ranch neighborhood, this elegant and stately home sits on just under a half-acre with a fabulous low traffic location near the end of a cul-de-sac. Gated seclusion in coveted Reserve at Bayou Woods and backs to 4+ acre wooded reserve and across the street from an 11+ acre wooded reserve and trails. Car enthusiasts dream - a rare 5 car garage. Over 6,000 square feet, this home boasts exceptional taste, tremendous design with custom features and generous room sizes, great natural light and trending colors. Newly replaced lush carpeting in upstairs bedrooms. Spacious and private first floor master suite views back yard sanctuary with resort sized/style pool with double waterfalls, covered veranda, firepit, outdoor kitchen and pizza oven. Home generator. Exceptional landscaping and stone lined pathways with tremendous attention to detail. Near parks, trails, and all the benefits of Katy life, including top ranked schools. No flooding per seller.",29.7318058013916,6081.0,-95.78712463378906,1495000,https://www.zillow.com/homedetails/24907-Falling-Water-Estates-Ln-Katy-TX-77494/82729036_zpid/,2007.0,,,,,,,
281,381,Katy,,,TX,4615 Middlewood Manor Ln,,77494,4.0,4.0,USD,"Stunning one story with a pool in desirable Cinco Ranch. Home offers an expansive open-concept design with 4 bedrooms, 3.5 baths, formal dining, study enclosed by French doors, gameroom & large family room that has soaring 14' ceilings. Plantation shutters throughout! Gourmet kitchen boasts double ovens, stainless steel appliances, granite, large island with breakfast bar & a butlers pantry that leads to the formal dining. Surround sound wiring with in-ceiling speakers in the family room. Elegant arched openings in the gameroom. The owners suite features a sitting area, dual vanities, jetted tub & oversized shower with frameless glass enclosure. Enjoy the outdoors in the backyard oasis complete with a beautiful pool & spa, covered back patio, additional covered patio with pergola & extensive decking. 3 car garage. Upgraded steel front door with Texas star design. Lovely landscaping. Don't miss this one, contact The Franklin Team to schedule a tour!",29.72090148925781,3116.0,-95.81890869140624,450000,https://www.zillow.com/homedetails/4615-Middlewood-Manor-Ln-Katy-TX-77494/2076719501_zpid/,2009.0,,,,,,,
